time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
14.474474474474475,-0.0008143621310952864,-0.00877714921009403,-0.011493765953099623,-0.0084034006174687,-0.0004033256253001688,0.006971064776331887
14.494494494494495,-0.0008101608576165237,-0.008761430483171379,-0.011490597434644423,-0.00841831294344339,-0.00043997857635823256,0.006919405812511915
14.514514514514515,-0.0008059818896532719,-0.008745733798475076,-0.011487364154898663,-0.008433079034478791,-0.0004764001820382474,0.006868039678003965
14.534534534534535,-0.0008018251060193451,-0.00873005922019452,-0.011484066785562096,-0.008447699988853793,-0.0005125919234898399,0.006816964689677421
14.554554554554555,-0.0007976903861959123,-0.008714406810967287,-0.011480705992148503,-0.00846217689646861,-0.0005485552722265322,0.00676617917402144
14.574574574574575,-0.0007935776100270811,-0.008698776631882746,-0.011477282434022879,-0.008476510838908248,-0.000584291690192619,0.0067156814671458925
14.594594594594595,-0.0007894866590983513,-0.008683168742501267,-0.011473796764503254,-0.008490702889505868,-0.0006198026297977929,0.006665469914739534
14.614614614614615,-0.0007854174143095763,-0.008667583200808307,-0.011470249630949753,-0.008504754113407925,-0.0006550895339919316,0.006615542871984195
14.634634634634635,-0.0007813697578220452,-0.008652020063330629,-0.011466641674762142,-0.008518665567642206,-0.0006901538363257506,0.006565898703492827
14.654654654654655,-0.0007773435724301447,-0.008636479385150012,-0.011462973531390842,-0.00853243830117316,-0.0007249969610128373,0.006516535783283907
14.674674674674675,-0.0007733387415621365,-0.008620961219909143,-0.01145924583053292,-0.008546073354962137,-0.0007596203229914555,0.00646745249473938
14.694694694694695,-0.0007693551492792203,-0.008605465619833781,-0.01145545919608705,-0.008559571762035742,-0.0007940253279867387,0.006418647230491362
14.714714714714715,-0.0007653926802775948,-0.00858999263575478,-0.011451614246179,-0.008572934547547713,-0.000828213372564307,0.006370118392412416
14.734734734734735,-0.0007614512198917261,-0.00857454231712837,-0.01144771159328338,-0.00858616272883763,-0.0008621858441934388,0.006321864391593289
14.754754754754755,-0.0007575306540889906,-0.008559114712057544,-0.011443751844276574,-0.008599257315492076,-0.000895944121305163,0.006273883648213963
14.774774774774775,-0.0007536308694598287,-0.008543709867250934,-0.011439735600445387,-0.008612219309405617,-0.0009294895733505393,0.006226174591536217
14.794794794794795,-0.0007497517532237749,-0.008528327828046058,-0.011435663457508467,-0.008625049704850896,-0.0009628235608621777,0.006178735659863044
14.814814814814815,-0.0007458931932220608,-0.008512968638523785,-0.011431536005784934,-0.008637749488484892,-0.000995947435511249,0.006131565300474345
14.834834834834835,-0.0007420550779103363,-0.008497632341471079,-0.011427353830159678,-0.008650319639513487,-0.0010288625401624202,0.006084661969547149
14.854854854854855,-0.0007382372963666631,-0.008482318978397185,-0.011423117510095351,-0.008662761129656284,-0.0010615702089324663,0.006038024132140399
14.874874874874875,-0.0007344397382712531,-0.008467028589549126,-0.011418827619776056,-0.008675074923237554,-0.0010940717672464767,0.0059916502621618906
14.894894894894895,-0.0007306622939211582,-0.008451761213927586,-0.011414484728124272,-0.008687261977215317,-0.0011263685318954123,0.005945538842249763
14.914914914914915,-0.0007269048542125067,-0.008436516889300139,-0.01141008939881892,-0.008699323241350844,-0.0011584618110928313,0.005899688363770604
14.934934934934935,-0.0007231673106445555,-0.008421295652248022,-0.011405642190329315,-0.00871125965804128,-0.0011903529045317954,0.005854097326788953
14.954954954954955,-0.0007194495553180733,-0.008406097538333657,-0.011401143656056469,-0.008723072162585672,-0.0012220431034365153,0.005808764239966367
14.974974974974975,-0.0007157514809213242,-0.008390922581864906,-0.011396594344307752,-0.008734761683233234,-0.001253533690619417,0.005763687620531137
14.994994994994995,-0.0007120729807433418,-0.008375770815978865,-0.011391994798284587,-0.008746329141001687,-0.0012848259405349935,0.0057188659942506576
15.015015015015015,-0.0007084139486525712,-0.008360642272680074,-0.011387345556278447,-0.008757775450114039,-0.0013159211193350465,0.005674297895376733
