time,imbalance gamma=0.3J,imbalance gamma=0.6J,imbalance gamma=0.9J,envelope decay gamma=0.3J,envelope decay gamma=0.6J,envelope decay gamma=0.9J
0.0,0.5,0.5,0.5
0.01,0.49995010109666577,0.49995020064444695,0.49995029989437906
0.02,0.4998008174932451,0.49980161022254466,0.49980239822108824
0.03,0.4995527882874365,0.49955545130422546,0.499558090547964
0.04,0.49920667816788306,0.4992129607366391,0.49921916872862737
0.05,0.49876317700186257,0.4987753889904539,0.49878742027115125
0.06,0.498222999417765,0.49824399951190923,0.4982646277245133
0.07,0.49758688438251886,0.49762006808071757,0.4976525680827214
0.08,0.49685559477415986,0.4969048821739609,0.49695301220608645
0.09,0.49602991694972814,0.49609974033612086,0.4961677242599737
0.1,0.4951106603087044,0.49520595155537256,0.495298461170677
0.11,0.4940986568521522,0.4942248346462821,0.49434697209809475
0.12,0.4929947607377756,0.49315771763903116,0.4933149979250333
0.13,0.4917998478310751,0.49200593717529284,0.4922042707627971
0.14,0.4905148152527849,0.49077083791087256,0.4910165134732128
0.15,0.4891405809228032,0.48945377192521883,0.48975343920665426
0.16,0.48767808310078453,0.4880560981379767,0.4884167509558408
0.17,0.48612827992358754,0.48657918173256687,0.48700814112526847
0.18,0.4844921489397755,0.4850243935869757,0.4855292911158639
0.19,0.4827706866413517,0.48339310971184385,0.48398187092492506
0.2,0.48096490799291963,0.48168671069592484,0.4823675387610137
0.21,0.4790758459584435,0.47990658115899687,0.480687940673551
0.22,0.4771045510258213,0.47805410921232633,0.4789447101968877
0.23,0.47505209072941856,0.4761306859267344,0.4771394680086946
0.24,0.4729195491707879,0.474137704808363,0.47527382160230014
0.25,0.47070802653771865,0.4720765612821851,0.47334936497294344
0.26,0.46841863862183236,0.469948652183341,0.471367678317632
0.27,0.4660525163348763,0.4677553752563457,0.46933032774838035
0.28,0.46361080522392034,0.46549812866223583,0.4672388650185876
0.29,0.4610946649856188,0.4631783104936898,0.4650948272623565
0.3,0.45850526897971894,0.46079731829818593,0.4628997367465362
0.31,0.4558438037419986,0.4583565486092252,0.4606551006352012
0.32,0.4531114684967979,0.4558573964856698,0.45836241076642426
0.33,0.45030947466933047,0.453301255059225,0.45602314344108924
0.34,0.4474390453979317,0.4506895150900988,0.45363875922351826
0.35000000000000003,0.4445014150464275,0.44802356453086106,0.4512107027536824
0.36,0.4414978287167879,0.44530478809853613,0.4487404025707819
0.37,0.43842954176222665,0.442534566854943,0.4462292709479743
0.38,0.43529781930092853,0.4397142777952917,0.44367870373802565
0.39,0.4321039357305451,0.4368452934450593,0.4410900802296782
0.4,0.4288491742436469,0.43392898146515746,0.43846476301449555
0.41000000000000003,0.42553482634427287,0.4309667042653807,0.4358040978639777
0.42,0.42216219136574207,0.42795981862615884,0.4331094136167399
0.43,0.4187325759898933,0.4249096753285976,0.4303820220755277
0.44,0.4152472937678864,0.4218176187928111,0.42762321791386104
0.45,0.4117076646427502,0.41868498672453325,0.4248342785920787
0.46,0.40811501447378584,0.4155131097700072,0.422016464282599
0.47000000000000003,0.40447067456302394,0.41230331117912844,0.41917101780416205
0.48,0.40077598118383273,0.4090569064768307,0.41629916456486304
0.49,0.397032275111865,0.40577520314270354,0.41340211251375636
0.5,0.39324090115845883,0.4024595002987996,0.4104810521008343
0.51,0.3894032077066386,0.39911108840562765,0.4075371562451758
0.52,0.38552054624986365,0.395731248966289,0.40457158031106755
0.53,0.381594270933649,0.39232125423874126,0.40158546209188045
0.54,0.3776257381002071,0.38888236695613465,0.39857992180153134
0.55,0.3736163058362221,0.38541584005521656,0.39555606207331145
0.56,0.36956733352390664,0.3819229164127341,0.39251496796589525
0.5700000000000001,0.36548018139545013,0.3784048285898139,0.3894577069763404
0.58,0.3613562100909977,0.3748627985842809,0.38638532905989
0.59,0.3571967802202758,0.3712980375908472,0.38329886665637786
0.6,0.35300325192797927,0.3677117457691516,0.3801993347230689
0.61,0.3487769844630492,0.36410511201957857,0.37708773077372953
0.62,0.3445193357519459,0.3604793137668192,0.3739650349237743
0.63,0.34023166197603727,0.3568355167511108,0.3708322099412784
0.64,0.3359153171532073,0.3531748748271133,0.36769020130370234
0.65,0.3315716527237953,0.34949852977034546,0.36453993726014383
0.66,0.3272020171409722,0.3458076110911387,0.3613823288989464
0.67,0.32280775546564755,0.3421032358560341,0.3582182702204943
0.68,0.3183902089660279,0.3383865085165742,0.35504863821502464
0.6900000000000001,0.31395071472189384,0.33465852074540686,0.3518742929452926
0.7000000000000001,0.30949060523372246,0.3309203512796525,0.34869607763392496
0.71,0.3050112080367226,0.32717306577145044,0.345514818755297
0.72,0.300513845319887,0.3234177166456315,0.3423313261317913
0.73,0.2959998335501466,0.319655342964428,0.33914639303425204
0.74,0.29147048310170304,0.31588697029916474,0.33596079628650777
0.75,0.28692709789063736,0.3121136106088437,0.33277529637380177
0.76,0.2823709750148705,0.30833626212556187,0.32959063755497137
0.77,0.27780340439951007,0.3045559092466674,0.32640754797824423
0.78,0.2732256684477319,0.3007735224335938,0.3232267398004964
0.79,0.2686390416972168,0.2969900581172817,0.3200489093098388
0.8,0.26404479048222673,0.29320645861012035,0.31687473705137736
0.81,0.2594441726013844,0.2894236520243109,0.31370488795603135
0.8200000000000001,0.25483843699121783,0.28564255219657647,0.31054001147225563
0.8300000000000001,0.2502288234055394,0.2818640586191444,0.3073807417005374
0.84,0.24561656210070468,0.27808905637690917,0.3042276975305554
0.85,0.24100287352681962,0.27431841609068913,0.30108148278084157
0.86,0.23638896802494333,0.2705529938664976,0.2979426863408527
