time,imbalance Delta=0.1J,imbalance Delta=0.3J,imbalance Delta=0.5J,imbalance Delta=3J,imbalance Delta=5J,imbalance Delta=10J
4.0,0.09370604240369003,0.08790063278276294,0.07542240807727897,-0.1277034541188214,-0.1605212890763103,-0.17679675987691537
4.05,0.08137995519899612,0.07665765891369071,0.06610284153061553,-0.12943937355579124,-0.16257209314346968,-0.17955561045444607
4.1000000000000005,0.06840093804528413,0.06484563715546564,0.05636032344090874,-0.1308057252820093,-0.16422104213190034,-0.18195395992893296
4.15,0.05490034118537228,0.05258526206717876,0.04629670063070092,-0.13179902581541109,-0.16549415411005391,-0.1839931185669748
4.2,0.04101303103091914,0.039999698370335894,0.03601465320977393,-0.13242097921657361,-0.16641783656039313,-0.18564274865290428
4.25,0.02687609391074456,0.027213372876670743,0.02561665128735663,-0.13267852256755996,-0.16701639178267422,-0.18684572847949446
4.3,0.012627519480279546,0.014350747281353438,0.015204065898446492,-0.13258368714981233,-0.1673096987689834,-0.187530760991298
4.3500000000000005,-0.0015951596977090698,0.0015352335227466424,0.004876145627278749,-0.132153297891889,-0.1673113797982573,-0.18763030128157648
4.4,-0.015656159794019096,-0.011111987740648609,-0.005270799699369538,-0.13140850020437134,-0.1670275426273502,-0.18709848964801631
4.45,-0.029422666165049346,-0.023473203427922237,-0.015144238226768986,-0.1303740044476017,-0.1664561848072902,-0.1859246694807766
4.5,-0.04276600018053327,-0.035435058198034865,-0.024656285515431114,-0.1290773488854143,-0.16558733883772092,-0.18413877790434294
4.55,-0.05556284240210213,-0.04688962502066173,-0.033724353803924106,-0.12754804936550584,-0.16440418653550645,-0.18180648555732992
4.6000000000000005,-0.06769630092952725,-0.05773536143543162,-0.0422718471215622,-0.12581672320582654,-0.16288482532208412,-0.1790152504286229
4.65,-0.07905693454303642,-0.06787781862533607,-0.05022879507812837,-0.12391407137674589,-0.16100451800833723,-0.17585489738016188
4.7,-0.08954373700910635,-0.07723044644191547,-0.05753235296977995,-0.12186998528046007,-0.1587386051009418,-0.17239729029290865
4.75,-0.09906494618324305,-0.08571541108899121,-0.0641271837787838,-0.11971262430311584,-0.15606549691222754,-0.16868138957197115
4.800000000000001,-0.10753896254462034,-0.09326423827894716,-0.06996587600716528,-0.11746766283782398,-0.15296957692396831,-0.16470709964298716
4.8500000000000005,-0.11489480081090614,-0.09981828112218726,-0.07500921520591498,-0.11515770234627087,-0.14944395818125575,-0.1604403258726055
4.9,-0.12107282656789253,-0.10532909476832103,-0.07922636746481357,-0.11280176503109837,-0.14549249012566243,-0.15582768475754918
4.95,-0.12602513554327238,-0.10975884258653736,-0.08259506332100773,-0.11041491890774435,-0.1411311601833624,-0.15081717636310918
5.0,-0.12971594080006899,-0.1130804215808432,-0.08510155849260001,-0.10800827243341019,-0.1363885138561175,-0.14537911304051448
5.050000000000001,-0.13212177557050048,-0.11527754225186562,-0.08674052586334303,-0.10558895972393087,-0.13130528437337952,-0.13952159023703917
5.1000000000000005,-0.13323167623713542,-0.11634480795045524,-0.08751500607251575,-0.10316042393250544,-0.12593295445105707,-0.133296331662922
5.15,-0.13304709203855913,-0.11628767771647569,-0.08743622393080874,-0.10072280122841122,-0.12033159880157418,-0.12679326341889777
5.2,-0.13158174508772735,-0.11512216696725244,-0.08652329759577669,-0.0982735521027736,-0.11456704470816666,-0.12012507348771069
5.25,-0.1288614583291921,-0.11287460545570406,-0.08480288023369738,-0.09580813626880867,-0.1087076219697992,-0.11340610241310323
5.300000000000001,-0.12492363505861581,-0.10958116401948348,-0.08230877608327304,-0.09332079083502111,-0.10282089348683361,-0.10673126545408694
5.3500000000000005,-0.11981698802041793,-0.10528753311741061,-0.07908144942433513,-0.09080534145869881,-0.09697033858766849,-0.10016055181826991
5.4,-0.11360091235848181,-0.10004823036109653,-0.07516754750826568,-0.08825606337898975,-0.09121263630349231,-0.09371333174522849
5.45,-0.10634486110766256,-0.09392601593281415,-0.0706193091776297,-0.0856684835640914,-0.08559550437755765,-0.08737345185718923
5.5,-0.09812761474228497,-0.0869912414318011,-0.06549395079080926,-0.08304011400371275,-0.08015640222192078,-0.08110360180991193
5.550000000000001,-0.08903645840589244,-0.07932106482174021,-0.05985302531073578,-0.08037109472472133,-0.07492195343333258,-0.07486472112231297
