time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
16.316316316316318,-0.0010158044852820458,-0.021007819089850124,-0.046974908351593334,-0.06631891311032362,-0.09025710971963574,-0.10980188444669936
16.336336336336338,-0.0010105672795185164,-0.02096883205548384,-0.046930226490976855,-0.0662784108267408,-0.09022839568087249,-0.10978916783846747
16.356356356356358,-0.0010053579369138574,-0.020929918912575965,-0.04688558910342129,-0.06623793150175461,-0.09019967660847145,-0.10977642738934515
16.376376376376378,-0.0010001763050420248,-0.02089107952260849,-0.046840996183033355,-0.06619747521930117,-0.09017095269312195,-0.10976366335387383
16.396396396396398,-0.0009950222323644314,-0.02085231374720653,-0.04679644772328264,-0.06615704206202216,-0.09014222412354192,-0.10975087598415195
16.416416416416418,-0.000989895568181895,-0.02081362144815184,-0.046751943717010885,-0.06611663211130749,-0.09011349108650164,-0.10973806552991106
16.436436436436438,-0.0009847961626271023,-0.020775002487392266,-0.04670748415643929,-0.06607624544730939,-0.0900847537668441,-0.1097252322385019
16.456456456456458,-0.0009797238666580457,-0.020736456727022352,-0.04666306903319257,-0.06603588214894873,-0.09005601234749734,-0.1097123763548974
16.476476476476478,-0.0009746785320514026,-0.020697984029309724,-0.046618698338252364,-0.06599554229392865,-0.09002726700949563,-0.10969949812176448
16.496496496496498,-0.000969660011395139,-0.020659584256687673,-0.04657437206206013,-0.0659552259587457,-0.08999851793200409,-0.10968659777946337
16.516516516516518,-0.0009646681581958957,-0.020621257271738823,-0.046530090194444866,-0.06591493321870649,-0.08996976529233497,-0.10967367556605725
16.536536536536538,-0.0009597028268662697,-0.020583002937208612,-0.04648585272465863,-0.06587466414797521,-0.08994100926596024,-0.10966073171733903
16.556556556556558,-0.0009547638725239532,-0.02054482111600721,-0.04644165964138484,-0.06583441881954157,-0.08991225002653441,-0.10964776646688004
16.576576576576578,-0.000949851151094562,-0.020506711671212,-0.04639751093274486,-0.0657941973052396,-0.08988348774591667,-0.10963478004602473
16.596596596596598,-0.0009449645193073328,-0.02046867446607016,-0.04635340658630714,-0.06575399967576548,-0.0898547225941801,-0.10962177268388945
16.616616616616618,-0.0009401038346887464,-0.020430709364011014,-0.046309346589097015,-0.0657138260006907,-0.08982595473962579,-0.10960874460745028
16.636636636636638,-0.0009352689555592181,-0.020392816228638526,-0.04626533092760383,-0.06567367634847351,-0.08979718434881892,-0.10959569604151828
16.656656656656658,-0.0009304597410265403,-0.020354994923731086,-0.04622135958778269,-0.06563355078647404,-0.08976841158659912,-0.10958262720875844
16.676676676676678,-0.0009256760510037501,-0.020317245313246905,-0.0461774325550644,-0.06559344938098494,-0.08973963661609803,-0.10956953832969954
16.696696696696698,-0.0009209177462178794,-0.02027956726132696,-0.0461335498143664,-0.06555337219721674,-0.0897108595987573,-0.10955642962281248
16.716716716716718,-0.0009161846881436536,-0.02024196063229701,-0.04608971135009795,-0.06551331929931536,-0.08968208069434563,-0.10954330130448336
16.736736736736738,-0.0009114767390291378,-0.020204425290663915,-0.046045917146166584,-0.06547329075037703,-0.08965330006096675,-0.1095301535890202
16.756756756756758,-0.0009067937618907757,-0.020166961101061878,-0.04600216718598604,-0.06543328661245909,-0.08962451785505238,-0.10951698668869633
16.776776776776778,-0.0009021356205087955,-0.020129567928329338,-0.045958461452482925,-0.06539330694659265,-0.08959573423142383,-0.1095038008137929
16.796796796796798,-0.0008975021794232277,-0.020092245637500353,-0.04591479992810453,-0.0653533518127937,-0.08956694934329092,-0.10949059617258672
16.816816816816818,-0.0008928933039283743,-0.02005499409379375,-0.04587118259482376,-0.06531342127007975,-0.0895381633422655,-0.10947737297134119
16.836836836836838,-0.0008883088600773331,-0.020017813162616298,-0.045827609434149486,-0.06527351537647337,-0.08950937637837593,-0.10946413141439165
16.856856856856858,-0.0008837487146893322,-0.019980702709563043,-0.04578408042713042,-0.0652336341890158,-0.08948058860008218,-0.10945087170413365
16.876876876876878,-0.0008792127353120655,-0.01994366260041522,-0.04574059555435952,-0.06519377776377777,-0.08945180015429591,-0.10943759404103677
16.896896896896898,-0.00087470079023131,-0.019906692701127833,-0.04569715479598843,-0.06515394615587061,-0.08942301118643164,-0.1094242986236322
16.916916916916918,-0.0008702127484666242,-0.019869792877855938,-0.045653758131726785,-0.06511413941945683,-0.08939422184036884,-0.10941098564860825
16.936936936936938,-0.0008657484797679124,-0.0198329629969472,-0.04561040554083839,-0.06507435760776241,-0.0893654322584771,-0.10939765531077526
16.956956956956958,-0.0008613078546103881,-0.01979620292494251,-0.04556709700218268,-0.06503460077308938,-0.08933664258163748,-0.10938430780308561
16.976976976976978,-0.0008568907441899865,-0.019759512528577182,-0.045523832494178955,-0.0649948689668211,-0.089307852949256,-0.10937094331663991
16.996996996996998,-0.000852497019595104,-0.019722891674781216,-0.04548061199483718,-0.06495516223943403,-0.08927906349927772,-0.10935756204075822
17.017017017017018,-0.0008481265555647724,-0.019686340230676294,-0.04543743548176809,-0.06491548064050848,-0.08925027436820182,-0.10934416416295424
17.037037037037038,-0.0008437792239973999,-0.019649858063572154,-0.04539430293215955,-0.06487582421873865,-0.08922148569112037,-0.10933074986894473
17.057057057057058,-0.0008394548990231857,-0.019613445040982544,-0.045351214322824664,-0.06483619302194202,-0.08919269760170459,-0.10931731934268249
17.077077077077078,-0.0008351534554506476,-0.01957710103061943,-0.045308169630170765,-0.06479658709707964,-0.08916391023221906,-0.10930387276639549
17.097097097097098,-0.0008308747687665319,-0.019540825900394174,-0.045265168830219846,-0.06475700649022621,-0.08913512371354107,-0.10929041032057589
17.117117117117118,-0.0008266187151359308,-0.01950461951841858,-0.045222211898627865,-0.06471745124665007,-0.0891063381751748,-0.10927693218397434
